,listing_id,id,comments
2880,2039149,15316190,great experience staying house group ten us stayed celebrate friends upcoming wedding couldnt better time especially loved little back patio lights strung overheadperfect summer dinner party blair excellent host accommodating responsive questions house staythough never actually met pleasure work would definitely consider staying
2881,2039149,15491872,blair responded quickly messages easy communicate house pretty warm day happen quite hot seattle time anyway wasnt bad cool night opened windows several fans around helped lot house comfortable clean
2882,2039149,15743999,nice comfortable home w good instructions although dunce w netflix screens andno ac found norm seattle sowatch heat waves visit roomyplace w great kitchen really cook clean nice beds
2883,2039149,16419161,host great everything set us got property beds incredibly comfortable everything wonderful
2884,2039149,16467376,great experience house stayed one night bachelorette party house great size 8 us stayed overnight enjoyed sitting patio day well would definitely recommend place anybody looking stay ballard area
2885,2039149,17091263,great place comfortable nice soft sheets clean enough room sixperson family kids loved little basement area ballard become really lovely neighborhood
2886,2039149,17736501,overall pleased house clean nicely appointed blair easy communicate street parking easy located quiet neighborhood close grocery store parkthe downside pretty hot stay open windows previous reviewers noted werent screens would strongly recommend place stay visiting seattle
2887,2039149,17856925,blair great directions notes perfect house describedthe neighbourhood quiet backyard great place sit chat
2888,2039149,17979117,host helpful provided timely replies listing pretty accurate neighborhood nice area 20 minute car ride without traffic would recommend others
2889,2039149,18229809,house nice clean cozy everything need area nice quiet great time blair easy work quick replying emails would definitely recommend blairs house friends come seattle
2890,2039149,18404497,house perfect especially love vintage charm 6 us place really unbeatable price consider enough rooms hotel would cost us highly recommend also prior arriving blair graciously answered several questions seattle recommendations really appreciated
2891,2039149,18707185,perfect house group 7 adults great location great beds good facilities house arrived house clean though apparently mistake made cleaning schedule able arrange everything blair worked fine
2892,2039149,18873535,house clean set arrival kitchen especially nice great place us cook breakfast blair also accommodating relatively late changes group size responded quickly emails overall great place stay great host
2893,2039149,20809518,actually stay home rented parents home lovely although poorly cleaned upon arrival guests arrived late evening well check unit smelled overwhelmingly smoke visible lingering smoke air host apologized best accommodate asthma sufferer offering allow stay neighboring duplex host responded promptly various requests made tenants monthlong stay
2894,2039149,20931326,blairs home located quite neighborhood near university washington communication blair fairly easy home manual detailed easy follow however disappointed find floor vacuumed hairs found bedding sure house cleaned fully arrived also stains carpet basement surprised find top rated vacation home well maintained day arrival overall pleasant experience wont coming back
2895,2039149,21094027,thank blair providing beautiful home us use holidays seattle close everything clean well kept home accommodating wed stay home anytime everything needed al
2896,2039149,21280083,home described good experience neighborhood quiet location excellent located close functions would rent staying area
2897,2039149,21750224,blair easy get touch house roomy fit 7 people easily neighbourhood quiet safe 15 min drive downtown seattle fantastic pizza joint block
2898,2039149,22022035,loved stay seattle blair great host easy communicate able check late worked perfectly group house spacious beds comfortable really enjoyed slate coffee two blocks away would highly recommend staying blairs house
2899,2039149,22642876,daughter getting married seattle family flew around country shared great house plenty space us much fun hanging living room playing games laughing location perfect actually blocks daughters home close restaurants shops would definitely rent
2900,2039149,23006172,seattle week celebrate daughters wedding seven us stayed comfortably home six comfy beds one comfortably sofa due airbed issue neighborhood quiet yet 2 blocks main bus line downtown blair supplied us things needed quick friendly fashion free laundry bonus nice duplex home stay
2901,2039149,23357269,house great blair safe parking street nice neighborhood kitchen well equipped stocked everything needed stay would stay blairs place
2902,2039149,23452853,house well appointed nice modern finishes plenty space 5 adults enough room car location fine wouldnt recommend hoping walk everywhere especially winter walkable places ubering fremontballard cost 10 pretty central locationwe would stay needed another rental
2903,2039149,23889873,everything presented house worked great us location close family wallingford neighborhood easy find lots shops nice neighborhood growing ballard community house clean everything worked great thanks blair
2904,2039149,24106758,beautiful house everything needed provided host reasonable price split among 8 us
2905,2039149,24187329,rented house family wedding weekend house comfortably fit 7 adults house exactly described photographed communication blair leading stay great ever need another rental ballard group first choice
2906,2039149,24461819,everything represented comfortable house good location house clean wellmaintained uptodate washer dryer appreciated parking easy pizzeria top street worth visit large pile dvds blair provided selections appropriate everyone
2907,2039149,24803726,blair efficient prompt helpful house great nice linen towels matched write nice warm xmas lights neighbouring houses added feel
2908,2039149,25050447,girlfriend weekend seattle theatre perfect place got explore ballard cute shops house fit needs perfectly nice roomy welcoming charming us loved 8 group
2909,2039149,25312089,home accurately described blair excellent set instructions orient guests quiet safe neighborhood
2910,2039149,25493439,host made us feel welcome confirming arrival time house located conveniently trip sons wedding neighborhood nice house exactly described airbnb
2911,2039149,25664925,nice 3br home quiet pretty neighborhood conveniently located home exactly pictured everything clean ready arrival stay went smoothly would recommend listing future travelers
2912,2039149,25770113,great home exactly described clean safe comfortable basement area pretty much house
2913,2039149,26208952,everything described place clean comfortable convenient location us near local restaurants coffee bars great group could stay together one house
2914,2039149,26387632,everything described listing pictures spot place clean comfortable perfect spot stay large family neighborhood quiet close distance coffee shops grocery stores bars restaurants also short distance major attractions within seattle
2915,2039149,26689012,house great two good bedrooms upstairs along living room kitchen downstairs another bedroom bunk beds worked well kids along another livingsiting area fun neighborhood good weather walked zoo 05 miles away bit hill
2916,2039149,26788179,really enjoy stay blairs house well equipped modern style located quite community still convinient stores supermarket car definitely choose next time
2917,2039149,26979257,house exactly described spacious lower level additional bathroom living room bedroom bunk beds neighborhood super quiet street parking easy outdoor space nice feature location perfect walked everywhere went blair nice enough recommend breweries visit would stay
2918,2039149,27232901,blair great hostsuper easy deal withthe house got everything need location good toowhen checked outi forgot laptop houseblair patient help find iti really appreciated thatone last thingeven stuff donei met blairso want privacythis place go
2919,2039149,27284880,excellent stay beautiful roomy 3bedroom house photos listing spot still pleasantly surprised charming space located quiet yet accessible neighborhood would definitely recommend next stay seattle
2920,2039149,27351076,house perfect plenty space seven us back patio nice touch dark would definitely stay
2921,2039149,27610860,place great exactly described convenient easy get town plenty parking right house kitchen great well house clean beds comfortable
2922,2039149,27647733,enjoyed stay cozy home neighborhood since large group planning mealssleeping arrangements asked blair quite questions leading stay always responsive helpful house clean rooms comfortable blair even made special trip house bring us blender supposed wasnt worked hard make things right would definitely recommend house larger groups looking homey environment
2923,2039149,27737949,hi blair great experience house handy get zoo grocery shopping nice quiet neighbourhood couple things id like mention though discussed phone blow mattress left house however made one thing frustrate us dishwasher full dishes apparently turned jammed full majority dishes hardened crusted food required washing sink could use wherein laid another problem enough dish soap properly clean dishes would thought cleaning fees paid would included emptying dishwasher incoming guests well ensuring adequate supplies dish soap noticed bathshower soap shampoo usually experience home rentals though meet needs regards phil
2924,2039149,27952032,house beautiful space even bigger photos made look blair sheet paper house rules clearly written along wifi password location amenities comfortable seating bedding well worth every penny
2925,2039149,28081039,enjoyed stay blairs home seattle house clean described great location explore seattle
2926,2039149,28256504,beautiful house friendly neighborhood bus routes convenience stores accessible comfortably fits group ten everything clean advertising pictures accurate
2927,2039149,28361130,house great everything described quiet neighborhood close downtown lots room extra bedding easy parking front house kitchen well equipped house clean beds comfortable thanks pleasant experience
2928,2039149,28604606,family rented blairs place march 3 nights found place neat ample space 6 adults 1 child stay comfortably fit quiet convenient location blair responsive second time rent always pleasure business
2929,2039149,28773811,house beautiful within walking distance store trader joes helpful kitchen necessities blender toaster etc couch living room comfortable blair extremely prompt helpful would stay ever find ballard
2930,2039149,29541323,nice house great location
2931,2039149,29820451,spent good amount time thinking felt could make fair honest review let start saying overall experience good however things property feel need mentioned make description property bit accurate let state im trying sway anyone away home nice huge quite cleanfirst important walkability yes absolutely walkable however exception close restaurants everything min 20 min walk including closest grocery store side note ballard town country market great store situation easily resolved service like uber readily available seattle guess point walkable title would expect bit closer action opinion leastsecond amenities really big deal fact im even sure much amenities really touted homes description nonetheless feel deserve mentioning situation admittedly bit ordinary one member group caught cold en route result forced stay inside couple days us majority time found main tv bit old plug chromecast stream content wifi weak downstairs use slightly newer tv big deal minor annoyance semipremium priced home also along lines airbnb homes stayed hosts usually stock pantry basic items tea maybe chips condiments sometimes even beer two case staying need purchase everything need much problem would nice tea around sick friend went store get medslastly didnt notice pictures home shares common wall another home im sure rental well made conscious every sound made especially later night one hate idea might disturbing another tenant usually like stay quite latei want close saying show something pick place apart find flaws overall huge beautiful clean home thanks
2932,2039149,30095750,everything fine apartment advertised smooth checkincheckout
2933,2039149,30283362,house perfect worried would tight 8 people spacious unit actually nicer expected location great everyone happy stay would highly recommend option local hotel choices
2934,2039149,30460635,house perfect us described spacious beautiful quiet neighborhood convenient wanted seattle
2935,2039149,30759038,house exactly described lockbox easy access lots clean towels really comfortable beds really felt like cozy home seattle weekend neighborhood beautiful
2936,2039149,31599517,family needed place live put house market place suited needs located quiet street hit reviewers points yes duplex shared walls walls seemed thick closest grocery store either trader joes fred meyers go ballard town country much longer walk slate coffee house great coffee pastry couple blocks home unit older side everything working order blair fast email response time able quickly fix minor problem encountered
2937,2039149,31701518,family stayed 2 nights accommodations great group house clean spacious nice quiet neighborhood blair great work
2938,2039149,32037890,weekend trip seattle family 6 house perfect everything tidy clean enough kitchen supplies cook homemade meal patio behind kitchen adorable defn positive experience
2939,2039149,32459802,great time blairs house perfect amazing location house clean well taken care blair easy communicate everything went flawlessly cant wait come back seattle stay
2940,2039149,32931014,great house traveling family plenty space adults got pack play kid everything super clean beds really comfy soft linenit ballard really close main cafes restaurants transit need car quite bit walking get placesblair really easy reach responded requests right away
2941,2039149,33220423,house nice clean relaxing
2942,2039149,33611451,really positive experience host communicated well place excellent clean spacious well equipped slept well beds comfy neighbourhood quiet car needed explore downtown local breweries cafes shops etc easily walkable really enjoyable perfect base us explore seattle
2943,2039149,33684753,really enjoyed stay
2944,2039149,34186482,first airbnb experience great space entire family everything would need relaxing vacation
2945,2039149,35193514,wonderful spacious would love use place future
2946,2039149,36223224,blair quick respond every email text house nicely decorated clean everything needed threenight stay walked local pizza restaurant dinner first night second night took bus downtown ballard enjoyed dessert hot cakes molten chocolate cakery especially enjoyed eating meals outdoors backyard got appreciate great 80 degree weather lucky seattle
2947,2039149,36652231,first time using airbnb didnt know expect quite pleased house spacious well maintained neighbourhood good walkable safe near shops restaurants
2948,2039149,36888014,blair super responsive house suited needs quick stay 3 children road trip fought bunk beds downstairs didnt get chance explore neighborhood seemed nice house got little hot warm weather
2949,2039149,37286695,hosting friend reunion nice stay key pickup easy seamless outdoor patio really nice space grilling hanging also enjoyed house located within walking distance great coffee shop 4 min walk restaurants shops ballard ave 25 min walk main challenge staying coolcirculating air house visited seattle unseasonably hot week house gets lot afternoon sun beating lovely windows front since ac fans provided enough every room house seemed hold heat even daily process making sure blinds closed closing windows day opening cooler evenings etc also windows didnt screens issues bugs attracted light inside night tried make realize weather usually quite hot probably nonissue time great stay
2950,2039149,37544829,neighborhood residential 15 minutes pikes place downtown etc great book local coffee shops etc living roomno ac bit hot current heat wave cooled nightnot fancy great amount space family four
2951,2039149,37669372,home great location super easy find everything described plenty space need ballard super fun area explore location perfect see great neighborhoods around well
2952,2039149,38102442,home excellent stayed party 9 managed fit everyone comfortablythere ton great breweries bars restaurants within walking distance short uber rideblair responsive accommodated needed could asked
2953,2039149,38612617,whoa place lot better pictures let expecting place sleep house gorgeous basement fantastic neighbourhood lovely well whoa might sound nerdy kitchen sink sexiest sink ever used could wash dishes day sink whoa
2954,2039149,38977736,blair responsive helpful large family traveled us arrived different times cab since could check early blair allowed us secure luggage home could check responded immediately questions concerns rented sides duplex 12 adults felt comfortable plenty room relax space beds comfortable clean whole unit quite obsessive cleanliness amazing fact kitchen well appointed linen also clean ample whole experience really great impressed
2955,2039149,39205391,house clean exactly described didnt meet owner super easy let lock thank
2956,2039149,40295289,friends road trip ending seattle arrived earlier expected book quickly blair extremely fast flexible us apartment clean quiet spacious really liked backyard patio netflix living room
2957,2039149,40458725,home great location quick drive ballard fremont perfect families
2958,2039149,42104516,arrived disappointed house dirty broken glass floor outside bedroom hair everywhere floor bathrooms even linens immediately told blair reactive helpful perfect host thanks everything settledthe house nice though could eat together 6 adults two kids table kitchen four plan family dinner isnt really possible
2959,2039149,42364601,apartment clean comfortable really enjoyed stay definitely use next trip
2960,2039149,42448339,house clean accessible met needs well
2961,2039149,42821867,blairs house perfect accommodation group 6 close walking distance buses take us ballard downtown seattle great time
2962,2039149,43056153,great house great location great host house exactly described cozy fit group perfectly big couch great made comfy inviting living room outdoor patio perfect girlfriends sit outside chatted enjoyed lovely seattle summer evening bedrooms clean spacious house close fremont ballard within walking distance bars restaurants coffee shops highly recommend
2963,2039149,45423000,perfect location clean house
2964,2039149,46260162,upon arrival contacted host via email responded imediately great experience walkable seattle worked perfect us
2965,2039149,47090779,blairs place certainly meets expectations location locationthe house need terms amenities also blair great communicating us although long enjoyed stay
2966,2039149,47392583,casa muy bonita acogedora de excelente tamao el host estuvo muy pendiente contesto nuestras dudas aclaraciones
2967,2039149,47632239,comfortable clean amenities needed available roomy comfortable beds
2968,2039149,48440908,really enjoyed ballard neighborhood house cute super simple without extras sure bring starter items fridge water etc nice pack play wood floors super creaky light sleeper bring portable sound machine host responsive feedback responded timely manner
2969,2039149,48867753,overall great experience house exactly advertised blair extremely organized easy work would recommend house anyone looking stay ballard area
2970,2039149,49766187,hosts itinerary made easy figure get house places visit neighborhood great location walking distance many fun restaurants shops
2971,2039149,49994497,great location easy walking distance great coffee shop restaurant well bus takes downtown ballard really enjoyed space comfortable clean
2972,2039149,51771048,host helped us even though forgot look directions provided check apartment nice one good four us
2973,2039149,51966529,great space wifes 30th birthday surprise relaxing evening overall comfortable space plenty fridge space make comfortable supply needed
2974,2039149,52062808,blair superb host allowed us collect items left behind rush check go hotel accommodation house beautiful well situated easy access downtown local shops try giddy burger 10mins walk away theyre awesome
2975,2039149,52620971,location size house great quiet situated neighbourhood wish could spend days
2976,2039149,53144314,house perfect needed described blair quick respond questions would stay one properties house good neighbourhood fantastic small coffee shop end street great espresso seattle known drive ballard area many top restaurants bars
2977,2039149,54845725,nice quiet safe location clean great stay
2978,2039149,55352280,home great quiet neighborhood easy check check place immaculate altogether staying great experience
2979,2039149,56118756,awesome rental family spent 5 days great stay townhouse great neighborhood excellent pizza coffee blocks away short drive great places eat well ala mode pie shop definitely recommend staying traveling children
2980,2039149,56514739,smooth check check process blair explained everything prior arrival helpful apt close downtown seattle lots parking around neighborhood apt everything needed stay would recommend
2981,2039149,56997363,great house blair extremely helpful questions difficulties
2982,2039149,57044347,blair contacted arriving morning tell checkin orient house house freshly cleaned located cute neighborhood close downtown ballard beds comfortable appliances updated everything short walk drive away overall experience positive cozy house stay night
2983,611509,2074462,joanna great friendly host stay seattle house beautiful clean comfortable neighbourhood cute full great places eat course drink coffeewed definitely stay would highly recommend home anyone air b b
2984,611509,2165536,joanna hosted mother visiting seattle joanna joy business recommend anyone looking wonderful place stay seattle home beautiful great location immaculately clean mother says felt comfortable staying joanna already talking staying next visit thanks great hostess joanna
2985,611509,2209131,great time staying joannas nice bed sheets comfortable ever slept life many points house clean nice close bus brings downtown seattle easily would definitely recommend staying
2986,611509,2380197,place convenient close grocery store many restaurants wallingford bus stop route 44 16 close another person living basement noise issues basement room person structure house stay house long would bother much want spend long house study something sensitive bass beat sounds may want careful however general feel expected quiet place study airbnb
2987,611509,2852730,joanna great made feel home immediately went way helpful excellent suggestions ask car service airport home exactly advertised though simpler nicer appears photos clean comfortable well located definitely recommend staying youre seattle
2988,611509,3677151,stay joanna amazing host welcoming caring person also really gave insiders view town showing well hidden gems citythe house located nice neighborhood near green lake makes excellent spot outdoor activities groceryshops bus stops direct connections downtown convenient 5 minute walk house really beautiful character see joanna eye interior design really liked bedroom private bath clean nicely decoratedoverall ive wonderful stay joannas felt welcome home would definitely recommend place short longer stays
2989,611509,3920076,joanna lovely house beautiful warm place great area wallingford cool rests shops cinema 5 mins walk pepi cute joanna helped everythingi would recommend place everyone
2990,611509,4066096,great time staying joannas house wallingford joanna helpful accommodating pepinot sweet location easy walk many restaurants bus stops also within reasonable walking distance uw headed also found spending good amount time netflix tv connection retreating rain looking place relax rather explore location also matter reason visit seattle area highly recommend stay joanna lovely home
2991,611509,4877258,joanna pepinot gracious hosts location awesome home inviting three weeks felt comfortable welcome joanna knowledgeable area restaurants places visit never intrusive always helpful really couldnt asked better host place stay visit area enjoyed sitting front porch inside recliner read small desk used laptop get work done full use kitchen helpful well really like home away home cant say enough good things hosts thanks joanna
2992,611509,5021980,girlfriend frances stayed 1 week joanna great host pepinot sweet house beautiful person photos comfortable plenty room eating cooking working experience noise problems though floorboards creaky closet bit small big chest drawers available proximity tangletown wallingford stores easy street parking around corner hot tub plusses
2993,611509,5161630,first airbnb experience joanna pepinot seattle room rented lovely including private bath room soft towels toiletries offered us coffee tea fresh fruit eggs everything spotless joanna gave us good tips seattle joanna treated us amazing homemade peanut butter cookies id love recipe second evening enjoyed netflix recovering jet lag also noticed also board games living room also ones packed us conclusion clean house room good location free parking lovely host recommend room anyone planning visit seattle
2994,611509,5223540,joanna excellent host place cosy comfortable definite choice staying seattle
2995,611509,6784882,wonderful time stayed joanna busy son daughterinlaw grandson tommy spend amount time house able share wine relaxed joanna great backyarddeck one night lovely definitely stay
2996,611509,6954436,stay joanna perfect us location great near family seattle accommodations adequate comfortable enjoyed much id recommend staying thank joanna
2997,611509,7213208,joanna wonderfully bright aware host good information home lovely functional respite appreciated relaxed atmosphere private bath next bedroom theres lovely back patio pepi really good cat sweet thank joanna
2998,611509,7411915,joanna gracious host made feel welcome home bedroom bathroom attractive clean wellappointed fantastic egyptian cotton towels linens great neighborhood location within walking distance grocery store coffee shops highly recommended
2999,611509,8461466,staying joannas home heaven relocated wa guest almost month started work figured going live joanna could gracious friendly home beautiful comfortable great location pepi kitty wonderful loved staying would highly recommend anyone looking terrific accommodations seattle area
3000,611509,8998956,joannas house charming craftsman bedroom bathroom spacious well appointed location handy short walk shops groceries bus took university shopping mall joanna gracious friendly cat pepi sweet highly recommend host love seattle
3001,611509,12160193,private bath good hot cold water pressure good shower head private bedroom adequate space hanging clothes closet lots drawers chest plus bedside stand street noise didnt bother owner allowed shared access rooms downstairs included kitchen dining area living room another sitting area tv website hidden uses rokur includes netflix sunny weather nice large deck backyard guests limited mobility ten steps sidewalk without handrail front door pleasant considerate host location within walking distance wallingford shopping area 45th st grocery drug store coffee houses selection ethnic restaurants cat friendly pushy would definitely stay
3002,611509,15444045,joannas home perfect stay comfortable tidy close good shops restaurants grocery store well lovely backyard joanna thoughtful kind accommodating always willing give valuable insight go pepi cat also welcoming host lovely stay would highly recommend host
3003,611509,15644438,wonderful place stay thanks top notch host joanna pepi welcoming moment booked stay super accommodating joanna went way make sure comfortable accommodations safe neighborhood made sure fabulous time great communicator made us feel instantly welcome neighborhood quaint close parts city walking distance good late night spots definitely stay next time visit seattle aspects stay pleasant would highly recommend staying place also expertly decorated gives feel private residence comfort knowing knowledgeable host upstairs thanks
3004,611509,16088914,joanna terrific host warm welcoming house gorgeous ample space even though take advantage house offered many places dining gatherings places hang back yard gorgeous well maintained loved room stayed bed awesome know coming back felt welcome felt like given permission live house two nights staying location perfect walking distance green lake districts wanted adventure toit easy shoot downtown well
3005,611509,16417758,really like place nice interesting feel addition comfortable clean convenient et cetera joanna also seems nice great stay recommended
3006,611509,16667358,absolutely spectacular joanna nice friendly went extraordinary lengths make stay real delight feel right home comfortable bed exceptionally clean cozy first airbnb experience couldnt enjoyable 5 star service hospitality would highly recommend staying
3007,611509,16839396,house good value cheaper places seattle visiting downtown bit far take cabuber get 25 min traffic highway adds house kept tidy bit older condition room two doors one opens living room opens near kitchen bathroom located near kitchen hostess flexible check overall average experience staying
3008,611509,17579670,enjoyed stay found lodging convenient locations wallingford fremont wanted visit joanna welcoming helpful lodging clean comfortable
3009,611509,17931137,accommodating helpful host quiet home bedroom bath convenient comfortable street parking nearby available
3010,611509,18400003,ms blevins courteous nonintrusive hostess everything place location exactly advertised facilities location neighborhood privacy atmosphere would certainly choose return next reason seattle given hyperbole people perform promise thats
3011,611509,18723904,really enjoyed living joannas house house long history welldecorated room clean comfortable location wonderful close supermarket bus stop restaurant green lake university washington joanna nice person helped lot peppi company also delightful shes cute everything perfect many thanks joanna
3012,611509,19158314,joannas place fantastic friendly helpful welcoming house also respectful space room main floor bathroom outside door clean pleasant house extremely clean nicely decorated cat friendly pushy joanna wonderful host would definitely stay
3013,611509,19487552,joannas home fantastic warm welcoming like host bedroom spacious comfortable bed private bath week mainly working early morning home evening home neighborhood quiet short walk shops restaurants convenient bus service downtown recommend joanna home highly
3014,611509,20086158,joanna made us feel welcome comfortable provided us information transportation sightseeing friendly talk yet respected privacy home accommodations lovely would definitely recommend staying joannas home kay
3015,611509,20261881,joanna wonderful host made feel welcome gave suggestions places visit really enjoyed speaking would definitely visit come back seattle
3016,611509,20428267,joannas home beautifully maintained located neighbourhood plenty interesting restaurants shops nearby joanna great host welcoming enjoyed stay 2 nights bedroom cozy bed comfortable would stay sure
3017,611509,22138222,really great time staying joanna shes wonderful host house room lovely pepi cat pretty cute neighborhood wallingford sweet area thats residential still lot good restaurants shops walking distance went late night strolls felt totally safe transportationwise pretty easy get downtown nearby cool neighborhoods highly recommended
3018,611509,24323222,husband love staying joannas place location perfect us within walking distance everywhere need go seattle course bus service excellent get around easily airport needed neighborhood terrific like old houses youll love joannas house warm inviting everything needed joanna sweet quite helpful back
3019,611509,27361383,great neighborhood great place stay joanna warm welcoming host room bathroom comfortable clean would definitely recommend others
3020,611509,29291118,enjoyed time staying joannas home shown thoughtful considerate hostess taking care assure sojourn home pleasant comfortable possible guest room stayed spacious well furnished addition allowing guests free use kitchen laundry facilities provides bathroom dedicated sole use even extends guest invitation join occasional dinner party hostsher home situated pleasant verdant residential neighborhood block away small commercial center attendant amenities grocery store coffee shop ice cream parlor library movie theater etc also within easy walking distance campuslike enclave small park childrens playground also buslinenearby take directly downtown seattle ever need considerate hostess comfortable piedaterre sojourn seattle area commend choice stay joanna
3021,611509,31878784,downtown
3022,611509,32905097,location location location charming home minutes away everywherevery clean inviting plenty cozy places spread outhost joanna gracious accommodatinghighly recommend back sure
3023,611509,33826885,fantastic time staying joanna helpful recommendations advice well available quick chat house clean comfortable soft bed location close gorgeous lake running path cute street shops restaurants movie theater seattle accessible bus easy explore downtown many neighborhoods staying
3024,611509,35454225,joanna made feel welcomeher house convenient needed go wallingford day one could get wallingford easilythe room comfortable simple setting house appealing
3025,611509,36181037,daughter stayed joanna visiting seattle daughters uw freshman orientation first airbnb experience position joanna made us feel welcome start space advertised comfortable clean provided information travel alternatives tofrom airport key code entry also happy give suggestions meals sightseeing bus routes local farmers market etc location convenient wallingfords restaurants shops seattle metro routes uw downtown seattle definitely consider staying joanna future visits availability permitting
3026,611509,36574898,joanna friendly welcoming room pleasant plenty privacy great bathroom close nice place stay sure return im next seattle
3027,611509,36978490,joanna friendly easy communicate room great neighborhood offered lots privacy ac plus 90 degree heat
3028,611509,38589299,stayed joanna 12 days business trip uw joanna incredibly welcoming great resource recommendations eat shop exercise house looks like photos lovely comfortable clean location quiet neighborhood short bus ride uws campus first airbnb experience set high standard
3029,611509,39196619,lucky staying joanas house visiting seattle quite central place places people visit seattle several bus stops nearby one quickly easily reach place neighborhood charming besides lively commercial activity going supermarket drugstores banks restaurantsalso joana helpful giving advise places go transportation options since knew little bit us gave us advise neighborhoods might like personal trip advisor breakfast provided great fruits jams breads freshly roasted coffee likeas plus like cats beautiful cat pepi polite didnt even step bedroom dont like cats isnt problem joana great city guides maps walking tours seattle helped us lotanyone would stay would find everything needed relaxing comfortable staywe would definitely stay
3030,611509,40114699,joannas home charming wellappointed arrival easy joanna quite gracious accommodating stay bed comfy though parking directly front joannas house ample parking around corner neighborhood great close wallingford shops greenlake
3031,611509,40512602,joanna fantastic
3032,611509,42849486,joanna made us feel welcome cozy clean house bedroom comfy bed nice window breeze night bathroom super clean well rest house felt home comfortable staying joannas place liked neighbourhood wallingford lot low key nice community feel email hidden ate icecream either fainting goat molly moons everysinglenight glorious found pretty easy get parts city joannas place would sure stay
3033,611509,43815691,joanna made us feel home everything described pepithe cat lovely thank joanna
3034,611509,44200123,joanna great host home lovely welcoming room clean comfortable bathroom clean well stocked check easy even though got late accommodating neighborhood easy access restaurants places shop met expectations felt quite comfortable
3035,611509,45065672,questions airbnb yikes simple reality opposite coast looking place stay seattle tried places fit needs budget place comfortable style two place selected booked slow respond joanna responded quickly done important note responsivenesshere got crazy questions location bus cabs etc like ive never left house host responded generous help kind widower years first major trip gave confidence going knowing welcomed transaction personthe place lovely clean neat well cared met host immediately made feel welcomed couldnt done better felt better selection
3036,611509,45997493,joanna provided many amenities make visitor feel welcome including tourist information books maps well conveniences hairdryer friendly welcoming host seems genuinely enjoy hosting visitors house indeed charming neighbourhood character lots interesting shops restaurants nearby
3037,611509,46769564,joannas place cosy comfortable exactly described nice quiet neighborhood short commuteuber places joanna great host made us feel welcome
3038,611509,47179024,vergelijking met een hotel dit wennen minder luxe minder privacy je bent een tijdelijke medebewoner van iemands priv woning joannas huis bijna helemaal van hout zoals zoveel amerikaanse huizen en die zijn bepaald niet geluidsarm maar na 3 nachten hoor je het piepen kraken en andere geluiden veroorzaakt door jezelf en de medebewoners eigenlijk niet meer joanna gastvrij maar houdt voldoende afstand tot de gast wat ik op prijs stel ik ben er alleen voor een goed bed en een goede douche en die zijn erverder er een goede wifivan de tv heb ik geen gebruik gemaaktook de keukenvoorzieningen heb ik niet gebruikt er een qfc op 10 minuten lopen afstand daar eet je voor weinigde hygine okparkeergelegenheid er alleen aan de straathet huis gelegen aan een overdag drukke weg
3039,611509,47927859,friendly responsive easy work clean comfortable room joanna friendly nice chat well
3040,611509,50067994,first airbnb experience super impressed stayed joanna three weeks took class uw tower walked 13 miles days bus stop 5 blocks away surprises joannas house neighborhood ample street parking around block house lovely homey pepi added bonus great hosts highly recommended
3041,611509,50716130,joanna made feel welcome good communicator wonderful stay joannas charming house bedroom bathroom spotless well appointed bed particularly comfortable pepi cat always welcoming top location close wallingford center well green lake fremont university district ideal definitely recommend staying joannas place future visits
3042,611509,51171930,joanna able home arrived gave us careful instructions let arrived shortly thereafter chatted us several times giving us ideas restaurants nearby tried number stay found recommendations well warranted friendly gave us privacy also accommodations pictured described bit surprised busy street really problem always able find parking around corner coffeemaking supplies fruit snacks comfy bed company kitty pepi gave us comforts home
3043,611509,52490963,house comfortable close transportation reason visit daughter felt home stay would love come back summer experience beautiful patio
3044,3732076,17245457,neighborhood beautiful tho little distant shopping likeluckily house long boards bike one borrow major trail right across streetthey still building location arrived lovely area lots space multiple kitchens bathrooms lots resources lovely
3045,3732076,17716207,neighbourhood view fantastic stayed top floor working couch see seattle skyline waterthe bunks comfortable lots workspace throughout house complaint top floortop bunks get hot fans would nice besides fantastic stay everything really clean housemates friendly im coming back whenever visit seattle
3046,3732076,18587299,pleasant stay got really cool atmosphere im sure anyone tech would appreciate
3047,3732076,19093088,enjoyed time house host welcoming house quiet thus great space get work done location safe close fremont great smalltownfeeling neighborhood
3048,3732076,24161395,awesome house comfy bed social almost hostellike guests friendly location fantastic
3049,3732076,29679899,cor36 amazing experience house newly remodeled painted great furniture facilities getting work done big tables lots chairs comfy couches bikeshelmetslocks getting around first night met interesting people working startups projects inspired get work done startup matt house captain friendly availableduring day house often invited friends cowork really liked occasional hack night like making led beacon international space station overheadkeep mind shared living situation 4 bunk beds room
3050,3732076,31395937,stayed second time really totally enjoy hotel hackers meetup enjoy room
3051,2650482,19976220,marty enthusiastic host marty met us apartment showed us everything worked parking neighborhood etc apartment sparking clean nice view spacious ballard convenient downtown seattle bus car apartment accuratly described listing disappoint
3052,2650482,20877706,marty taryns house perfect shown photos warm clean minimally decorated home ideal family like traveling young child son loved kids room toys marty kind welcoming taking time tell us expect around neighborhood leaving detailed note favorite restaurants cafes bars etc around ballard well leaving us pound favorite local coffee beans marty available answer questions made us feel home enjoyed stay
